Hydrologic Region,Utility,Stage Invoked,Date,Population,Mandatory Restrictions,Production,Production 2013,Conservation target,% Residential,GPCD,Days allowed per week,Complaints,Warnings,Penalties,Penalties Assessment Rate,Utility_name,Year,Month,Type,County,City
Sacramento River,Nevada Irrigation District,none,2016-11-15,44761,No,149700000.0,224300000.0,0.0,84.7,94.42438730144545,7.0,0,0,0,0,Nevada ID,2016,Nov,,Nevada,
Sacramento River,Nevada Irrigation District,none,2016-10-15,44761,No,235350000.0,308000000.0,0.0,80.6,136.706061079958,7.0,2,0,0,0,Nevada ID,2016,Oct,,Nevada,
Sacramento River,Nevada Irrigation District,none,2016-09-15,44761,No,347510000.0,360400000.0,0.0,86.0,222.55877512417806,7.0,3,0,0,0,Nevada ID,2016,Sep,,Nevada,
Sacramento River,Nevada Irrigation District,none,2016-08-15,44761,No,395500000.0,474900000.0,0.0,80.6,229.7312392484529,7.0,4,0,0,0,Nevada ID,2016,Aug,,Nevada,
Sacramento River,Nevada Irrigation District,none,2016-07-15,44761,No,402600000.0,493900000.0,0.0,84.7,245.75123361278648,7.0,4,0,0,0,Nevada ID,2016,Jul,,Nevada,
Sacramento River,Nevada Irrigation District,none,2016-06-15,44761,No,336000000.0,423600000.0,0.0,71.0,177.65465472174438,7.0,3,0,0,0,Nevada ID,2016,Jun,,Nevada,
Sacramento River,Nevada Irrigation District,3,2016-05-15,44761,Yes,121800000.0,169500000.0,0.33,82.0,71.97798198460498,2.0,2,0,0,0,Nevada ID,2016,May,,Nevada,
Sacramento River,Nevada Irrigation District,3,2016-04-15,44761,Yes,153640000.0,228340000.0,0.33,75.94,86.88681069085439,2.0,2,0,0,0,Nevada ID,2016,Apr,,Nevada,
Sacramento River,Nevada Irrigation District,3,2016-03-15,44761,Yes,121800000.0,169500000.0,0.33,80.01,70.23119925107615,2.0,0,0,0,0,Nevada ID,2016,Mar,,Nevada,
Sacramento River,Nevada Irrigation District,3,2016-02-15,44761,Yes,107365517.2413793,142500000.0,0.36,79.24,67.88150706934685,2.0,0,0,0,0,Nevada ID,2016,Feb,,Nevada,
Sacramento River,Nevada Irrigation District,3,2016-01-15,44761,Yes,126600000.0,148800000.0,0.36,80.85,73.76532422017728,2.0,2,2,0,0,Nevada ID,2016,Jan,,Nevada,
